seed,leg,stratum,method,query_id,family,true_label,pred_label,hit@1,hit@5,hit@10
203,BGL_triage,,SMA,179481050493bcd17dd0b83b91046a08d98039f79a2c7afc7e18553c271dc074,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,37f514ae829359fd8f01eb7e5b9267149046f9b18d941905cf32efef04f9bde1,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,03da54c4f19c35ce13c6c606f86af8e28f7dea00b9761bbe1454d2a7f211f665,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,0d8aac18f6d35a6f8feaa905440f796228b1665fcbd119471e80343d2fde648b,,Normal,Normal,1.0,0.8,0.6
203,BGL_triage,,SMA,37de799bda6a3af5c3cc95f9fedec360d8fa753a6e9232da9a207261707897b6,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,3871e330585a2ed6262c99b4d4bf91dc437a2531587e10b5b45a07a242769c38,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f34bc65d897c9f98a3ca2ccf54a741d19208da475614cd15d9824d2cbbd46652,,Normal,Normal,1.0,1.0,0.9
203,BGL_triage,,SMA,dbd33db7d5be84da08ef91e13b8907b1bfed4c9737af0eb35c72cad7177a80d4,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,67332f8b66ce7aad21f43ab535f2c2a81328e7d5d8e6f1458eeb624f6624d8e0,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,819b1715202427dc65e17c7a9c406623a28b7f443d19afb5e20d9299ae006d54,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,a29295cf904657f4a75ac99fed9994521ab39407cca83c85c04a65c5c70558d4,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,603a01ff15bddc0ac45f3cd6f0d0cf41fe61de35c60706aec8012aee9c1ef757,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,c0009f2476cbb99b2b63d78175fdff623ae6ada5224026871d525f7caa1b01d0,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,57c8aec72b8b7daec5197f0919d23ce2037870416d203019a6bb61def2bd5986,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,2ab844633d1056de63c35f73ea423446492f9922d741ca5f0267ae4eb0227a92,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,d78d37794682fe5eed2d64f2b27f9f013a59afedd393e9e7484dff74c7ef41a6,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,61ff9845c4796f125b14051daee55915bcdf3ae05f2e7f5d5985d04b11e04102,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,a28c3d268525de5be74af8f0af78ffbd5bd79171a2e56033e8d7160564e02084,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,7595044dea22e9c3587c3b9ebc41d0b7c8da6bbb1c5b7ac713d2d1ae560d8691,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f9c4a3422bde38171064d75e822898e9decaed142684af82197831d4ff0c9978,,Normal,Normal,1.0,1.0,0.9
203,BGL_triage,,SMA,20706ed02056550ebbf1f2d8b38ba0651047f35555e1f303b6d6eaf02e91bef3,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,850bcb8794e3dd2e4102cb69dd00e8a28ecdd461b7dc5d20e8b9b10948b080f2,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f4df8d41c52fe69987f75cae5de07eb75b9bdd80a34bcd19e10a15dc616e2b65,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,5fe608f326d548230451bc9d95aed033be2989419f8e59fbbd92f8def7a39d88,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,9129c600a8a4eba448311c319a5fbb05f179ec7563844b075ceebfe6a5a23984,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,a284cac006191f911565a3be26cb4a8ba9bf56dae105e0d34a3fac9e1cc0c911,,Normal,Normal,1.0,1.0,0.9
203,BGL_triage,,SMA,4c7d586a6880c2e68c063108f9a285141ed8c39ec9fb39ad052913f96ab5f0c6,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f877fa3d3b69bbd7fb48eb97f4c08b2126825c5cea1eae8f58726edfc3fec26a,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,77704b9e778fca566789bb71c0c136cbe4c65dbe098a6c15f62ea4cb46426d54,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,d4b92d5e73734295f0cf6e7366f0258f9be818a568311dec938e42e46059379b,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,1a84e86f1d34722676bb4310d3eaf8ec9d855c522827c4f59a2c7552231f9118,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,6fb9084ef4283661f3b43718c609ce7502850b248360c94fa505dd4014653a74,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,87fe1f6ada55df3f24844f6fb3b974cab38092a8085b6241863a7602a1f46fd1,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,b011d5f0565c9114324cf4658625652301d1a82a820b9bd1fddd3041c17b9a2f,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,77b4200d2a52373d512fe5ac47248d28f091eeee912f48671cfa18a93d171b9a,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,64bffb89fd193e55d1596b4ec47ad531ea776fb938b7076432c09ccc3ba0a0d3,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,c221dd897c273b94849af3ab6521d5bc0e619f1eb8c64391e03d9f4442cebf7c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,e421871f3bfb1366f6a97fa635a80e5458a0475543795fd006986501e87a845a,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,e76a92389d9c5d60b406b90d1c3d9ce44ac4cdfa27f2cd311e8db2413a974bb0,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,93d49eb487fa93b8eb3b2fcc3187b1bbdc12ae4d106c44118dca3dc0f49bf54c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,af62484127cd4a0b04732786f3fb82c7dcf1f3c58cdd64a6e741d6eb92deff2e,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,39574a32736b240eecff448afbdc31410d1ef2c53bf23a0fe23a95b82e93a9d1,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,129e14488a4a3f2ddc32a5d4e390ec14708bb3562f737ba44745f3466f479983,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,e5af272d8a8fcdb0be165e12a82c59a79cd315853a3e5d7965815dbe656400bf,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,157f6a3cc01aab4f2c3c22be2caa5f82c1312672af7334848fc7e9a923c78723,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,c322423da012deb0aeb19d90f92cdfeedceeb89b0faf789a3f2e843fb299aeb1,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,b6d318ad3f6ba5c43facddbdbe87d0c08536f1561b0f47f6cc885a47af6da370,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,8a9e698711b2ec4961673a8388fd074c4f90f935a6f91cc189d190629647fe7e,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b29499bf1d655f6c080c6af54ad76add30b678c78b29e9ea363bbc2d4c9f8fe2,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,90701b2bd145c52ea2f658ebc665d79846dd37bbb8d6e94deb8ec33442b08464,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,08895933a91b7ed8ca242bc62cdb4e2cdf5748fac683664f99777d9c8e680725,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,9aa9e4052e73e19d7ab84f92f3d92a203737c02380a3e26c2b7c82e3ba374b8d,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,031c0c8d0e70343a548d9603b020b0adf189f68fd545a437bd60476020dbfa21,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,ffd1ebfa461e5b160ad8937d9f42974ba8b4ced3ee3f32fc5497a6cf7c46e630,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,041344d3feb7e8a861e4520d7923669752728fd3b68ed18069ab75af76511e25,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,6fde5422bc4c9fd07074fabdf4d9245dca6541a120ade7d1cc13f7494e1b376d,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,eb426823950846c5cd935fc02a57cb6f723de3064270800ec477561219f9e13c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b273753434328c863aaa6a0295d515135e890d228b74499c7e5438f2cd629249,,Anomaly,Anomaly,1.0,0.8,0.5
203,BGL_triage,,SMA,8bf85ab8385b5907a828dbca8d75bbba16205b69b023de196f85d8194b74329c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,b51ea466053ad7e914844c91603f242b0afc14c168833cd86f578860591ad325,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,839feb536330f1ef0fff7653aea995221abaff22c01b5ce943b7368c78dfc595,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,ed15f7dcbdc4b15b53dea51bdd43a714006c957d0910e73149c9f7d59ca137f1,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,7e50bd118db5bd6aaffdceef06889a552605c2dab7503ccb896bc2b2542859d8,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,1eed9850d169fa984948c0a4520d4ffc5a2dcce23167a733813bef3e44fc504b,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,e34a75c3131590c23015a851500fa781fb3c4236a4914d8f644b545105f572e8,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,66f4eaf74a5ec3ae011579f780e0a394f9fe7af985ae0c26076fb39acbf8a291,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,43fd827232a5f41673f1ceb40df1b20bb7ec6c8cac4a68054e41b40219d10447,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,f1a4ce9796f1f299e8a14d1a045ed44dabb6e907ea5cc5fae70c1811bcd7249f,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,798c37bd9961b4e3cedf22f26528a6f553d7da702e3ad528ad657b92d96c96a7,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,bd8e95492c7de0b6a994c36255f1fafffc1123d536770e9a82e4ce0df186c0d8,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,95ec0f921806efa617efa85f95ddf7c6b0c5a3c1498abf5252cc50f6b8368364,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,da995d9bb3ead363f0b63f18ed27b09695902632144a643ae3bdea4f49a42ca6,,Normal,Normal,1.0,1.0,0.8
203,BGL_triage,,SMA,019f9bb8df2955e4be35bc1b7a2618327dbb185086e3c486de2528a262855cdf,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,0fa48af077bc42f5e56896822af56f76209d6bfb83dc240b2bdae161d556feaa,,Normal,Normal,1.0,0.8,0.9
203,BGL_triage,,SMA,df090806fb0f95647f11f2d8a523aec4dc77dabc09537a527ea04579f6b13de2,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,d601a53a7be432a4211070ab0da92a839ce506fcca3993c6ec12083737569752,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,ff0d1b727457c426707a4a515fa77f89f97c949140ff6abfd5fc1950d74f6758,,Normal,Normal,1.0,0.8,0.9
203,BGL_triage,,SMA,4e3d9beff205cc36b47bda21123a838feab554fe656cb714a4c1847a12bec837,,Normal,Normal,1.0,0.8,0.7
203,BGL_triage,,SMA,fadcf308bc4cad6616c1fbb6036dff33d4d7a6a1571812f229d137f936f183c4,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,188add16435729fe390a4f996c335f0f1f07c1a163be728ee486039a441e9b35,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,8d953ff0800679f0677ec1e11f3d5146dbb80b32a7d3270daaf1f888618c8681,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,553d46cd1ad89a37fa6aaaa718a160636e69d524f2e4b4bfa6cea33a135066dc,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,70b00339caed060c9b979584d186365c6e3082878d60b9464ed98020bf91e0c1,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,560fc22fd5e55813a696f39be60e47e978826b23e3ba468c48d7290405f6c972,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,109d0af53845e932efa409ccefb5bd27fb08f3a83b1e50976bf246dc4289f087,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,a1eeb130ba2f5e0da99011e84c21434a0b2c8987fba84d8e53c4899c338a8d29,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b0f93fdeaa5a9a4495fe33864bd6493ce758950a53d733baacd0daf5249da83c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,266c10674accf36998d6c14893cc97286518a8efafbcd58337f7a18bacfbd5fb,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,660d99b37cee7a13c533f54c8bc9ab1d75477de0701def55765c20e9370aa5f8,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,b8bc976d977f6a0793700b74cc0839a43371080e24035c7eb0cf42907ee1595a,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,3b193b4246b853dfdceea83a74a48899c9b055e6781b756a1db0d69b74c923c7,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,c3fa2b92b0801f178a149749262d44fc0c2a95cf46074acfb6addd6b30894af9,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,6d08287ae2619980ecfafe9ab689040cd5bd573dee3fb8f702b5e9b329b9d24f,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,40c0b6499ca063e21eefb44e151bf28854f54f1dbcfc4c95d308945fae2377c9,,Anomaly,Anomaly,1.0,1.0,0.6
203,BGL_triage,,SMA,97f3792abd49833160a3bd04cce1b551acfcc9715448747fb7110cb57089c1c4,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b44e6966098092be4c4d7c4261f51e827a782ef036ffc482313c28af6ddde334,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,5a2a740f896e514250e6f72e9ee73fdccb3eb8268c3b666ae702014048159049,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,68c1c2226165568d2f89eb06b75944b6ad2fcc9187adcbd0614d1d9aa3e9f9e8,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,cbfcff562a7e92e25d09b2cb39c86a64f5257ed1efea28262f8479cd751ab013,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b2cff2c51664bca484c53419992a052cd89f371b285d0ba08447740f91ea2f0d,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,fbaf62363500bc0abe92c8d46155dca54e944c3fb6df22dcc989f79add2750ed,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,8fafa0c3e094304191fb8188f3a6653e303295f080bbce98e4075d705b845072,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,35831856b03bf3f766b666b742fe421d354bf4a492680713303457bed832d567,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,e16dc809a989a25ce4270f0f724c7b02d865aef27aa70f6c4e0a6bdeef1c2f25,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,40ac18c7215c15e85a74f6524a07db59e783a5b786c7f8f243f214c2885c0ace,,Anomaly,Anomaly,1.0,0.8,0.9
203,BGL_triage,,SMA,59109aa17ecca29507e6900d4dee409c9c7ec320ae2d588615ba04ddbd80ab0d,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,4fa545592d212315617b9da4a01e18d6ec1f074e61e688dc9e6dbc208b56fbf7,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,4d57bab80a8652bdeedaac8634ed8a51d75b28dcd7e0233f836f9286af7c181d,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,6fce1c85cef49dbf2e72cf7e57957fddf4b535a017754522d381ba0fa8faf79c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,5e272f3f834ad998169820f61b386e32c78204be3f107a1c0524908394abd046,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,df2e9fa15772f2be9b4576a9a2c1f7025ca66e24a675ab15308818f1845a9918,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,9c510ddaa2c7815632825232081cd6c7b279357125c54e99a8550c740b3d1314,,Normal,Normal,1.0,1.0,0.8
203,BGL_triage,,SMA,a6e13f032735e4e7531b52aba95dbc34a0706c6f3fc0e39de807b3a23c2fb3f8,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,1ced9fe8dfb249747a5f332004b3a8ad0318a6ec67dea361859a37328b231343,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,544fae0db20e15ecd47edd1875964a23ef8cf1f0c834fe4380ed4c7b20e4a5fa,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,abe951d4cc0e2c1ec1faca404964bfd3c2ea3bd3abd64bede6ec2c19cf54af8b,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,6233f059870e1a31fd346d7326fa74fe30a8137f82b5648a35eaae8f9251e9da,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,87700160ac140e705444a840ac05bae44e75630ddc426e6303f40cb786ee72f2,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b6d9dac65d1fc2c8a9d810af451a6964dc9166c11653578816c34ad38d614796,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,3700212f8d2d0a683af3e1b2ee680eaea952a4bd89291d397701724dfba87ea7,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,7ac5ba2f1a6e320c9b7f5c08143d4e41091b56e7fc4ba27cd8ab95cac5062fdd,,Normal,Anomaly,1.0,0.2,0.1
203,BGL_triage,,SMA,f3141d6a82b042b20a39ee968be618ede00ab9ab738fb4d9d3944672d01287cf,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,8bf7457f0f56e61677069c08fc75e21b6a1331e789135f43a3869d5cc48a4d21,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,49c7859fdc79f9c1fcbb7047d7acce57e0176a0f35445ed89b9bf4c737ac33c8,,Normal,Anomaly,1.0,0.2,0.1
203,BGL_triage,,SMA,55a86a5ffcda22e770acfe4dc17d7d7ec012771c6197f54f1b75dea5fee6ec92,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,9d1106699f5caf0b602f39068a0e93a4ed1c31926fd942c7afc4df6d943069a2,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,1e6a05ca101eee32d0b62d8e8960382c294ca58ab8b4206a420042c766bdaee3,,Normal,Normal,1.0,1.0,0.9
203,BGL_triage,,BM25,e6cbb9c49b774abef99cf0cdaa7522010ee2238c6f0f80096ee8f8dbc5e2a8e5,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,18e973e2f59dd5e55ac9d2b5684d7574a5b1b96549e6d7349df702eac84f2e93,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,aa3ae44dd2a087149254efd8e8512cafb95895a425dd1fb9c54645ede4df1eaa,,Normal,Normal,1.0,0.8,0.8
203,BGL_triage,,BM25,f5818d807660a3eeac402e0b4ec44faa4c7a01d1b6cc8a33f82fc611403821ef,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,debf03851ae2f702e7b25e6e7dbd68e0cf2fe880a6f098d2e36b2dc4a34a31b0,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,d1f444abf36b7185f59f223a346095a53b85e5c2cc6c9ec39b73a642f4ff5267,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,a6a080b4a4e5575687df29fa5ee667d956322d9364542ec8229981dc3cbb0979,,Anomaly,Anomaly,0.0,0.8,0.9
203,BGL_triage,,BM25,a3297749f1015e68d9acc1116029971c8cd8a808094864d87775cc3aa847b16d,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,acbcdebf9e6df0a4d5e2d03e8ec136263eba53eb156feceabf7a6f94bf01ac2c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,69088954cde415b6b3d3e487c11c305563ad7a6c95126efa4b8f3f64e3be39b5,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,9ada56914aecccd1493a9bd301f59d6e7310df8dff7bf55429e1e3d1d21d5a53,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,241339904e9f02f00570f780ad7a3dc53613126c731145bc6e397617479f4738,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,2b071ca9010ea6367ebc30dbc0a1a190af4ed89d8558b3c8e8d5f7d2ef824a07,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,e8a2ebb513e7725160f306656cbf58f101cb236caa4a4a8b7fbc46607ac00a57,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,ca50889ba37d5bbbb6e05b5fce94d996b434497367b81592c7f2868aabe3624c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,f2b6b9d05318169d6101663e0d02dad0286ab709e3222e12593dc5de0a45b719,,Normal,Normal,1.0,1.0,0.8
203,BGL_triage,,BM25,e56d5e1508acf482214fb4129a1cc979be9c45ec6dcd7d9b9c5dc9c815a3998e,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,6034e7dd2f7a0d32d6f6427ffa01f83feecfb9ff3fa04929eabd96069ac07738,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,753d80fd4ad4e6b8bf92adb544c721a99eed5d0f0bfde75da83d0db2550f1804,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,f9afb0f7bb640f2fbe2e8e66eb5396d17cbe3919b5c52e00cfdbe640460d571f,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,dd1da618e31daffd4adfb82623283cd2acb3578a3df1b0bed5bfa75a5a5faf75,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,30b2e6d19d527e0419e44bbe834328d32d589ee4f67e5f4b43309f570d2e1ecc,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,7909b95f4a063b28bbbaf90e8a8605682c9f0b4d962908ff5b7ffaab9731416c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,b2d8a64be3852aa041efa2dfdc0d08df59fcb73b08bb0488cfd3ba1ea3f3ddeb,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,e8e800d2535fad7e29e7f04548d68eb83f2165317fbd8486d5d7d9ed7bdaf9d7,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,ade2c613840a14664211ee287f79ae6bc7d91457f286cdb95655571b844be3e2,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,d28dfd84d08d635852be0ad2d2dfbe706be59d25f83aa16630d9b3f889c4d169,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,4665ac37337b321ffdc5f3c608a7c9f0ba27e99f0e81d0f3175233da2c087574,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,3e2cc0805f3b8b64262106b2d660921c779d737d260ea2bee64270deca9e2d6c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,2c68d5148d1b59eab4df09af801f2ef536fd1baea99260512cf946ff827c64be,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,d88dcc594e4ea23504281500da44b92afc73cbc0adf7466fe8d3d61b0ef27368,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,c6999d401d05585000ff47e5ec6dab459054b6322e80c44ec949353533ee3951,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,2cf913e1e73e75848460ba191eca1a589f4c259df3d9c68e0423591c157151d3,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,0b246fdcf09fe12ce86b8a0e8b0c6426a4cc865c35d344a1f0c34f1223069028,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,1b4370ac7f9b8c7f9cbf1e80a974f1347754699d9c41bae5ecd13c67d640d1ea,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,35832c4a64bf7e57cd13dec7a4f87c88abf96e955b652a4dab705101121edd23,,Anomaly,Anomaly,1.0,0.6,0.5
203,BGL_triage,,BM25,7751b255f1ea23b9b753c4463d8644bbad527f4722d641effeb684f71a9c089b,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,cbf14089303251404b8fe315f8782862c283cead90035c273ae3413e4ba40688,,Anomaly,Anomaly,1.0,0.8,0.9
203,BGL_triage,,BM25,c21323fde8f7a0bdd81b10b23eac989f1f11b471d04323dfd8feaa86fab2fbc5,,Anomaly,Anomaly,0.0,0.6,0.8
203,BGL_triage,,BM25,33e7db7c23879a1106510d5af4ed10e9948661ca3264f131a4b839b83092f094,,Normal,Normal,0.0,0.8,0.9
203,BGL_triage,,BM25,487017a478813f4b9a3c25361398d097bfbe5f8c825ec141927eb827a808bcc0,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,0d97e5aaee9173dfe7ee33e572112890534c5ce8e876a1d8de7d1d576f86fe37,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,12f82e816369eed239158066523773896b948cc51ee1234983333c88536db349,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,b6f6a7f8669801940c8d818aa2175c68e78c1fda362c2660487b86813b6fdcf5,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,78375c6a05a883f2ae9af11e07af56ead9c97116466cef7d0a1eec8547822af1,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,BM25,41c224e50ef9bd6420ddc9b79723ce0627ac69987fdf5303747e4270b60f067a,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,BM25,a772432dc9d400382ea6493deb84510a0dfe91174a00dec99bca4e015f75481f,,Anomaly,Anomaly,1.0,1.0,1.0
